Date,Text_clean
2020-12-21,Top Unusual Options from  BSX Call 38dte 20210129 107830 vol410 VOLOI41000WY Call 59dte 20210219 41925 vol645 VOLOI6450BMY Put 59dte 20210219 34692 vol294 VOLOI3675
2020-12-21,Oversold on Hourly   WKHS  2183  to 2023 UNFI  1648  to 1567 BSX  3575  to 3416 IQ  1753  to 1674 SU  1753  to 1658 TLRY  906  to 846 FL  4143  to 3920 DG  21332  to 209
2020-12-21,BSX in Uptrend RSI indicator exits oversold zone View odds for this and other indicators  BostonScientific stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-12-21,As a few others have noted recently BSX looks ready to push through resistance and back into highs Nickel price smashing it 
2020-12-21,BSX moved to really high watch now if your here for the FA then your probably in profit anywaybut from TA view when I buy a stock I want to move in the direction of my trade almost straight wayDT broken on 2nd DEC but even with news its still absorbing left side 
2020-12-21, BSXnickelThe Cobra is alive 
2020-12-21,BSX 
2020-12-21, bsx
2020-12-20,I feel like today is holiday mode but its the perfect time to pick up some bargains for 2021 and setting up for a big one EM2 is my copper choice after seeing this new style of high grade breccia  Gold MHK TSO MXR  Rare Earths REE  Nickel  AOU BSX CPN
2020-12-20,BSX Monthly 
2020-12-20,Tomrrows watchlist for NYSE NASDAQ between 30 and 40 AVIR BJ BLDR BLNK BSX CARR EGHT FUBO GOOS HZO KHC LI MGM NRG NTB NTNX PLUG SKX TUP
2020-12-20,SCS as an Option for Chronic Low Back andor Leg Pain Instead of Surgery  NCT04676022 BSX 
2020-12-20,DrugEluting Registry RealWorld Treatment of Lesions in the Peripheral Vasculature  NCT04674969 BSX 
2020-12-20,MDT EW ABT ABT iSharesMedical Devices ETF IHIBSX 
2020-12-20,BSX in Uptrend RSI indicator exits oversold zone View odds for this and other indicators  BostonScientific stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-12-20,MDTEWABT BSX 
2020-12-20,nickelNickel looking very bullish hereBSXAOUARNADDAll of the above are undervalued compared to other nickel plays on the ASXPlus they all have cash 
2020-12-20, copper EM2 EM2 COD CLAax NWC AVWsilver gold tin TMZaxcopper zinc lead gold ANXNickel BSX AOU ARNGold TSO TRYcybersecurity CPTnanosensors SE1 SE1gold copper CSTsilicasand VRX
2020-12-20,ONCS 10 PT Dawson JamesCVAC BNTX ALNY EBS VIR ADPT ARCT TBIO VXRT ATRA VBIV ALT DVAX IBIO HTBX TNXP NNVC PDSB TFX GOVX IGC MACK MRUS XNCR FPRX INCY AGIO GBT HALO ALKS KPTI CARA ZGNX TMO EW DXCM IDXX NVTA HZNP BMRN VRTX ABT MDT BSX 
2020-12-20,BSX Dec18 34 Calls up 15067  Alerted at 075  on Dec  2 2020 1032AM Peak after alert 188 on 20201218  Daily Progress  
2020-12-20,BSX Dec18 34 Calls up 12118  Alerted at 085  on Dec  1 2020  140PM Peak after alert 188 on 20201218  Daily Progress  
2020-12-20,ONCS 10 PT Dawson JamesCVAC BNTX ALNY EBS VIR ADPT ARCT TBIO VXRT ATRA VBIV ALT DVAX IBIO HTBX TNXP NNVC PDSB TFX GOVX IGC MACK MRUS XNCR FPRX INCY AGIO GBT HALO ALKS KPTI CARA ZGNX TMO EW DXCM IDXX NVTA HZNP BMRN VRTX ABT MDT BSX 
2020-12-20,Peak profit for the last 6 expired option alerts for BSX 15067  12118  26667  19070  28091  25714     
2020-12-20,BSX Dec18 3450 Calls Option volume Up 31538   Volume 54 vs 13
2020-12-20,BSX  OptionsTrading  Monthly performance of the algo based option alerts posted for BSX 
2020-12-20,BSX  Last six months 46 option alerts peaked above 100 after they were triggered by the algo   
2020-12-20,BSX  View historical options performance for BSX  
