Date,Text_clean
2020-11-20,Lowest PS among reits realestate VNQ1  IRON MOUNTAIN INCORP IRM 1782  PARK HOTELS amp RESORT PK 2363  WEYERHAEUSER COMPANY WY 3094  AMERICOLD REALTY TRU COLD 3685  SL GREEN REALTY CORP SLG 374
2020-11-20,Trading Ideas PK Bullish Trading Range   FREE tradeofweek via   
2020-11-20,Trade idea PK Bullish Trading Range No clear rejection indicated support reformed on resistance Bullish trading zone entered  
2020-11-20,Its some other good ones too SNR and PK  good looking stuff
2020-11-20,Stimulus Talks  Dividend Boost  Home Sales Surge   RealEstate commercial residential REITs housing mortgages VNQ REM KIM PFE MRNA Z ZG RP SPG MAC PK HT AHT CBLAQ 
2020-11-19,Bill Ackmans Pershing Square Capital this quarter No new buysSold PK BX BRKA Added QSR Reduced HHCFull list of holdings here  funds billackman stocks
2020-11-19,  He did not make any new buys this quarter though Added more of QSR sold off PK BX BRKA Portfolio here  
2020-11-19,PK  Park Hotels amp Resorts PK Presents At NAREIT REITworld 2020 Annual Virtual Conference Slideshow  stockmarket stocks trading
2020-11-19,GoldenCross PK at 1485 R42  HiLo 48 T1Y 12 hold fwdPE 81 DIV 2025 Park Hotel stocks trading finance market  
2020-11-18, PK PKKFF BREAKOUT imminent Dont know about 10 wow but  easy 350450 within 8 weeks based on current trajectory Remember StocksOnlyGoUP at least ours do mostly 
2020-11-18,Midday postearnings reported within the past two weeks breakout above 5day price channel with highest  above the opening 30min high amp trading range gt 80 Min 5 amp Vol 750K Option Min Vol 250 in any strike FUV VERI GRPN OSW SPCE MGNI TRIP DISCA MLCO PK ADT 
2020-11-18,Cities reliant on publictransportation like San Francisco amp NYC will take longer to return to workMore Data DataScience MachineLearning AI IoT Travel Hotel USA Stocks MAR SPG PK BKNG NCLH MGM USO GLD T JKS DAL VZ CCL BA WH H 
2020-11-18,2 Dirt Cheap Robinhood Stocks That Could Skyrocket  stocks RCL UAL DAL IMAX AAL PK 
2020-11-18,PK Jan 2021  
2020-11-17,Still long F and RWT  Slowly taking profits with RWT Looks to be one of leading real estate stocks in terms of sentiment PK looks good too but Im cautious with it sorry really I mean superstitious  I hate trading tickers that have IPOd in the past 5 yrs 2016
2020-11-17,Happy Tuesday everyone Opened long position in TILE Selling weekly puts in TWTR aggressively buybacktaking profits then rolling to safer strikes Looking to not get assigned Took profits on PK and TEVA Teva was a waste of time premium payout vs collateral held
2020-11-17,CURR CURE Pharmaceuticals Wholly Owned Subsidiary SeraLabs Introduces NutriStrips a Revolutionary Oral Thin Film Strip Technology  ONCT BNKU AMC PEB CNK PK VVI EPR KIM HST AMPY TBLT HARL MJNA SNDL WEED TSNP 
2020-11-17,CURR CURE Pharmaceuticals Wholly Owned Subsidiary SeraLabs Introduces NutriStrips a Revolutionary Oral Thin Film Strip Technology  ONCT BNKU AMC PEB CNK PK VVI EPR KIM HST AMPY TBLT HARL MJNA SNDL WEED TSNP 
2020-11-17,Midday Red to Green highest  above the opening 30min low amp trading range gt 80 Min 5 Vol gt 750K Opt Vol in any strike 250 FOSL SOLO KSS U CPE JWN SDC M ACB AER CCL CNK VNO ENDP PK IGT SPR GRWG RL AEO BA PSX MIK HST FUTU DVN CRON DISH WPX APA 
2020-11-17,MUR PK PTON NEW ARTICLE  Markets Set To Drop After Furious RallyTop Shorts Today  Get all the latest MUR related news here   
2020-11-17,Reversed from Down today MVF ADOCU PK FSKR  
2020-11-17,Tomrrows watchlist for NYSE NASDAQ between 10 and 20 LAC LTHM LUMN LXP MAT MOS MTG MYL NG NLSN NS OXY PCG PIC PK PLTR PRDO RBAC RLGY SBSW SHO SJR SPWR STAY STNG SU SUM SY TNK TPH TRNE UA UAA UBS UNVR UROV UVE VALE VIVO VLDR VOD
2020-11-16,Trndg   SOLO ALT SCKT INO PK COTY CELH ERJ HPR website   DayTrading stocks StocksToTrade  trading investing stockstowatch
2020-11-16,Wells Fargo amp Company Boosts Park Hotels amp Resorts PK Price Target to 1400  markets
2020-11-16,PK Wells Fargo Maintains to EqualWeight  PT 1400 
2020-11-16,PK up and over
