Date,Text_clean
2020-12-10,20 DMA Support today CMBM CNK TPRE FWONK MDT HEI TGT BC MAG NOW HUBB UPWK RF CNHI CNMD CNSL WOR TDOC PIXY TECL  
2020-12-09,  So are CSU and TDG and HEI
2020-12-09,20 DMA Support today OEG ALC HEI NOVA CMBM DRNA HSY YCBD LQDH MIDD CDXC ABEO XNCR  
2020-12-08,Rose Above Previous Days High today HEI BABA MPC STL WWW RCL CCL SAN IMO BCE GFF KBR EWM MTN NCLH FHI BIO RE TXT  
2020-12-08,HEICO Corporation Shares Near 52Week High  Market Mover  HEI stockmarket kwhenfinance
2020-12-08,Earnings this week  below targets are the ones need to be looked at to buy avgo fds payx hei 
2020-12-07,Rose Above Previous Days High today OVID RSX DGX PFE NEM PEN XBIO PFI NOK SLP ATSG ZOM LSTR ARYA ZYNE BERY IMRN HEI GENE MTZ  
2020-12-05,  Fair enough would still like to hear him expand more on the math behind that I could argue that HEI 2 yield 15 forward growth fits his return threshold but somehow I dont think Geoff would buy it
2020-12-05,Tracking Wallace Weitzs Weitz Investment Mgmt Portfolio  Q3 Update 22   GOOG GWRE HEI HON IEX INS IR JPM KMX LBTYA LH LILA LIN LKQ LSXMA MA MKL MLM MSFT ORCL QRTEA RWT SCHW SPGI SUM TMO TXN V
2020-12-05,HEICO Corporation Shares Close in on 52Week High  Market Mover  HEI stockmarket kwhenfinance
2020-12-04,HEICO Announces Regular Quarterly Conference Call HEI 
2020-12-04, BWXT is a straight monopoly with national security implicationsTDG HEI noone has been able to replicate these 2 despite decades of time LMT NOC as  mentioned as well as LHXHXL in aerostructures is a secular winner
2020-12-04,HEI HEICO Corporation Announces Regular Quarterly Conference Call 
2020-12-04,HeidelbergCement  15 Aufwrtspotenzial brse aktien hei  
2020-12-04,HeidelbergCement  15 Aufwrtspotenzial brse aktien hei  
2020-12-04,Top 12 Aerospace stocks with market cap over 1 billion in 10 days SPR SPCE AVAV RTX TXT TDG GD LHX NOC HEI TDY LMT 
2020-12-04,Top 12 Aerospace stocks with market cap over 1 billion today SPR TXT SPCE RTX NOC HEI AVAV TDG LHX GD LMT TDY 
2020-12-04,Top 12 Aerospace stocks with market cap over 1 billion in 60 days SPR SPCE AVAV RTX TXT TDY HEI TDG LHX GD LMT NOC 
2020-12-04,rows watchlist for NYSE NASDAQ between 100 and 150 APPN ARKK ARKW AXP AYI BIDU CBRL CDNS CPRT CPT CRSP DLTR ESTC EXAS EXR HEI HSY IFF JNJ LEA LQD MAR MCHP NVAX NVCR PDD PFPT PTON RARE SBNY SRE SUI SWKS TRV TWST U WYNN XPO
