"date","ticker","open","close","high","low","vol","newssentiment","newsmentions","twtrmentions","twtrsentiment","wsbsentiment","wsbmentions","retailvol","instvol","retailperc","newssentimentlag1","newsmentionslag1","twtrmentionslag1","twtrsentimentlag1","wsbsentimentlag1","wsbmentionslag1","newssentimentlag2","newsmentionslag2","twtrmentionslag2","twtrsentimentlag2","wsbsentimentlag2","wsbmentionslag2","newssentimentlag4","newsmentionslag4","twtrmentionslag4","twtrsentimentlag4","wsbsentimentlag4","wsbmentionslag4","twtrmentions5MA","wsbmentions5MA","newsmentions5MA","twtrmentions10MA","wsbmentions10MA","newsmentions10MA","target"
2019-04-22,"AAPL",50.7075,51.1325,51.235,50.585,77751780,37.3333333333333,3,780,0.452564102564103,0.045266667,1,32848312,44909868,0.42244188328482,36,2,868,0.3963133640553,0.165256,1,36,7,1312,0.397103658536585,0.12618,1,36,2,868,0.3963133640553,0.165256,1,955.8,1,3.6,914.7,1,3.5,32303008
2019-04-23,"AAPL",51.1074975,51.87,51.9375,50.9749975,93283864,63,1,932,0.523605150214592,0.05725,1,32303008,60988956,0.346257133143858,37.3333333333333,3,780,0.452564102564103,0.045266667,1,37.3333333333333,2,868,0.3963133640553,0.165256,1,37.3333333333333,3,780,0.452564102564103,0.045266667,1,859.4,1,3.4,1093.4,1,9.1,27544056
2019-04-24,"AAPL",51.84,51.79,52.12,51.7625,70162836,74.6,5,887,0.448703494926719,0.048614286,1,27544056,42618380,0.392575537143551,63,1,932,0.523605150214592,0.05725,1,63,3,780,0.452564102564103,0.045266667,1,63,1,932,0.523605150214592,0.05725,1,823.8,1,3.8,1230.4,1,10.8,27709080
2019-04-25,"AAPL",51.7075,51.32,51.9399975,51.28,74195064,57.5,6,830,0.507228915662651,0.110027778,1,27709080,46463744,0.373574558789888,74.6,5,887,0.448703494926719,0.048614286,1,74.6,1,932,0.523605150214592,0.05725,1,74.6,5,887,0.448703494926719,0.048614286,1,841.2,1,3.2,1229.2,1,10.2,26740988
2019-04-26,"AAPL",51.2249975,51.075,51.25,50.53,74595208,46,4,690,0.452173913043478,0.08148,1,26740988,47855420,0.358475544827842,57.5,6,830,0.507228915662651,0.110027778,1,57.5,5,887,0.448703494926719,0.048614286,1,57.5,6,830,0.507228915662651,0.110027778,1,1169,1,14.2,1236.6,1,10,30173564
2019-04-29,"AAPL",51.0999975,51.1525,51.4925,50.965,88810740,50,0,867,0.41522491349481,0.164746875,1,30173564,58645300,0.33972021979475,46,4,690,0.452173913043478,0.08148,1,46,6,830,0.507228915662651,0.110027778,1,46,4,690,0.452173913043478,0.08148,1,1505,1,18,1260.1,1,10.1,69119204
2019-04-30,"AAPL",50.765,50.1675,50.8499975,49.7775,186177156,49.625,56,2571,0.377285103072734,0.032552,1,69119204,117020488,0.371329743040512,50,0,867,0.41522491349481,0.164746875,1,50,4,690,0.452173913043478,0.08148,1,50,0,867,0.41522491349481,0.164746875,1,1599,1,17,1277.1,1,10.3,115240280
2019-05-01,"AAPL",52.47,52.63,53.8275,52.3075,259299552,71.5416666666667,24,2567,0.36306973120374,0.070583178,1,115240280,144069032,0.44441242434055,49.625,56,2571,0.377285103072734,0.032552,1,49.625,0,867,0.41522491349481,0.164746875,1,49.625,56,2571,0.377285103072734,0.032552,1,1649.4,1,16.2,1281.1,1,9.8,58837404
2019-05-02,"AAPL",52.46,52.2874975,53.1624975,52.0325,127966576,56,1,1300,0.289230769230769,0.245532143,1,58837404,69147892,0.459720029088342,71.5416666666667,24,2567,0.36306973120374,0.070583178,1,71.5416666666667,56,2571,0.377285103072734,0.032552,1,71.5416666666667,24,2567,0.36306973120374,0.070583178,1,1679,1,17,1303.1,1,9.4,35460196
2019-05-03,"AAPL",52.7225,52.9375,52.96,52.5575,83559440,50,0,942,0.403397027600849,0.399628571,1,35460196,48109316,0.424319768673532,56,1,1300,0.289230769230769,0.245532143,1,56,24,2567,0.36306973120374,0.070583178,1,56,1,1300,0.289230769230769,0.245532143,1,1385.2,1,6.4,1347.3,1,9.2,54210968
2019-05-06,"AAPL",51.0724975,52.12,52.21,50.875,129850024,40,4,1015,0.233497536945813,0.04205,1,54210968,75561484,0.417738643021094,50,0,942,0.403397027600849,0.399628571,1,50,1,1300,0.289230769230769,0.245532143,1,50,0,942,0.403397027600849,0.399628571,1,1057.2,1,1.6,1410.8,1,10.5,60143256
2019-05-07,"AAPL",51.47,50.715,51.854375,50.20625,155051992,54,3,1102,0.437386569872958,-0.094744444,1,60143256,94911536,0.387883890747472,40,4,1015,0.233497536945813,0.04205,1,40,0,942,0.403397027600849,0.399628571,1,40,4,1015,0.233497536945813,0.04205,1,1007.2,1,1.8,1287.3,1,5.7,39634036
2019-05-08,"AAPL",50.4749975,50.7249975,51.335,50.4375,105354016,50,0,927,0.284789644012945,0.074316667,1,39634036,65723980,0.376184342727183,54,3,1102,0.437386569872958,-0.094744444,1,54,4,1015,0.233497536945813,0.04205,1,54,3,1102,0.437386569872958,-0.094744444,1,1045.2,1,2.2,1133,1,3.6,51550036
2019-05-09,"AAPL",50.0999975,50.18,50.4199975,49.165,139630928,50,2,1050,0.372380952380952,0.104505,1,51550036,88084392,0.369178552441236,50,0,927,0.284789644012945,0.074316667,1,50,3,1102,0.437386569872958,-0.094744444,1,50,0,927,0.284789644012945,0.074316667,1,1142.6,1,4,1107.3,1,3.6,69039016
2019-05-10,"AAPL",49.3547525,49.2949975,49.7125025,48.1925,164837332,50,2,1132,0.354240282685512,-0.053153125,1,69039016,95795832,0.418837502128191,50,2,1050,0.372380952380952,0.104505,1,50,0,927,0.284789644012945,0.074316667,1,50,2,1050,0.372380952380952,0.104505,1,1189.4,1,5,1108.3,1,4.3,95254168
2019-05-13,"AAPL",46.9275025,46.43,47.37,45.7125025,229712992,28.3846153846154,13,1502,0.181091877496671,0.130583674,1,95254168,134468324,0.414648853800524,50,2,1132,0.354240282685512,-0.053153125,1,50,2,1050,0.372380952380952,0.104505,1,50,2,1132,0.354240282685512,-0.053153125,1,1208.8,1,5.6,1126.5,1,4.4,58157096
2019-05-14,"AAPL",46.6025,47.165,47.425,46.3525,146114308,47,8,1336,0.273952095808383,0.103414286,1,58157096,87961612,0.398012662416917,28.3846153846154,13,1502,0.181091877496671,0.130583674,1,28.3846153846154,2,1132,0.354240282685512,-0.053153125,1,28.3846153846154,13,1502,0.181091877496671,0.130583674,1,1207.4,1,5.4,1144.6,1,4.6,40714436
2019-05-15,"AAPL",46.5675,47.73,47.9375,46.505,106175276,41.6666666666667,3,1024,0.3642578125,0.088882143,1,40714436,65464436,0.383451389462868,47,8,1336,0.273952095808383,0.103414286,1,47,13,1502,0.181091877496671,0.130583674,1,47,8,1336,0.273952095808383,0.103414286,1,1171.4,1,6.4,1166.9,1,5,52013816
2019-05-16,"AAPL",47.4775,47.52,48.117225,47.21,132220256,40,1,1043,0.351869606903164,-0.0069125,1,52013816,80111640,0.393669907182761,41.6666666666667,3,1024,0.3642578125,0.088882143,1,41.6666666666667,8,1336,0.273952095808383,0.103414286,1,41.6666666666667,3,1024,0.3642578125,0.088882143,1,1110.4,1,4.8,1174.5,1,5.7,46948732
2019-05-17,"AAPL",46.7324975,47.25,47.7249975,46.6899975,131511600,37.8571428571429,7,952,0.319327731092437,-0.038243333,1,46948732,84567628,0.356980165813592,40,1,1043,0.351869606903164,-0.0069125,1,40,3,1024,0.3642578125,0.088882143,1,40,1,1043,0.351869606903164,-0.0069125,1,1099.8,1,4.2,1145.8,1,5.7,62496212
2019-05-20,"AAPL",45.88,45.7725,46.08725,45.0709775,154450936,45.2,5,1197,0.201336675020886,-0.058392105,1,62496212,91952948,0.404639377773243,37.8571428571429,7,952,0.319327731092437,-0.038243333,1,37.8571428571429,1,1043,0.351869606903164,-0.0069125,1,37.8571428571429,7,952,0.319327731092437,-0.038243333,1,1125,1,4.4,1087.2,1,5,43331412
2019-05-21,"AAPL",46.305,46.6500025,47,46.175,113450992,66.4,5,1283,0.360093530787217,0.270180952,1,43331412,70127980,0.381911195152535,45.2,5,1197,0.201336675020886,-0.058392105,1,45.2,7,952,0.319327731092437,-0.038243333,1,45.2,5,1197,0.201336675020886,-0.058392105,1,1141.6,1,6,1034.4,1,4.2,46034640
2019-05-22,"AAPL",46.165,45.695,46.4275025,45.6375,118970228,36.75,4,1150,0.19304347826087,-0.061486957,1,46034640,72959584,0.386864491842898,66.4,5,1283,0.360093530787217,0.270180952,1,66.4,5,1197,0.201336675020886,-0.058392105,1,66.4,5,1283,0.360093530787217,0.270180952,1,1120.2,1,5,1011.7,1,4.3,50193188
2019-05-23,"AAPL",44.95,44.915,45.1349975,44.4525,146097804,43.2222222222222,9,1126,0.276198934280639,-0.06275625,1,50193188,95925756,0.34350910721063,36.75,4,1150,0.19304347826087,-0.061486957,1,36.75,5,1283,0.360093530787217,0.270180952,1,36.75,4,1150,0.19304347826087,-0.061486957,1,1064,1,5.2,981.4,1,4.2,35839680
2019-05-24,"AAPL",45.05,44.7425,45.535,44.655,94845944,31,2,845,0.307692307692308,0.018314286,1,35839680,59019064,0.377821574361136,43.2222222222222,9,1126,0.276198934280639,-0.06275625,1,43.2222222222222,4,1150,0.19304347826087,-0.061486957,1,43.2222222222222,9,1126,0.276198934280639,-0.06275625,1,969,1,4.2,1017.7,1,5.9,41259220
2019-05-28,"AAPL",44.73,44.5575,45.1475,44.4775,111772924,52.6666666666667,6,916,0.419213973799127,0.171622222,1,41259220,70533420,0.369069198115368,31,2,845,0.307692307692308,0.018314286,1,31,9,1126,0.276198934280639,-0.06275625,1,31,2,845,0.307692307692308,0.018314286,1,898.4,1,4.2,1015.2,1,6.5,45235892
2019-05-29,"AAPL",44.105,44.345,44.8375025,44,113915584,50,0,808,0.316831683168317,-0.005971429,1,45235892,68688768,0.397068483680355,52.6666666666667,6,916,0.419213973799127,0.171622222,1,52.6666666666667,2,845,0.307692307692308,0.018314286,1,52.6666666666667,6,916,0.419213973799127,0.171622222,1,821.2,1,2.4,978.8,1,7.1,31612448
2019-05-30,"AAPL",44.4875,44.575,44.8075,44.1675,84843292,51,4,797,0.268506900878294,-0.052281818,1,31612448,53261200,0.372464819704698,50,0,808,0.316831683168317,-0.005971429,1,50,6,916,0.419213973799127,0.171622222,1,50,0,808,0.316831683168317,-0.005971429,1,915.2,1,6.8,937.3,1,6.9,40831380
2019-05-31,"AAPL",44.0575,43.7675025,44.4975025,43.7475025,108164796,50,0,740,0.190540540540541,0.037715,1,40831380,67342956,0.377459030578196,51,4,797,0.268506900878294,-0.052281818,1,51,0,808,0.316831683168317,-0.005971429,1,51,4,797,0.268506900878294,-0.052281818,1,966.4,1,7.8,893.8,1,6.1,64122036
2019-06-03,"AAPL",43.9000025,43.325,44.48,42.5675,161546276,52.875,24,1315,0.193916349809886,0.018770175,1,64122036,97462240,0.396833389902369,50,0,740,0.190540540540541,0.037715,1,50,4,797,0.268506900878294,-0.052281818,1,50,0,740,0.190540540540541,0.037715,1,988.6,1,10,870.8,1,6,47991696
2019-06-04,"AAPL",43.86,44.91,44.9575,43.63,123824296,37.7272727272727,11,1172,0.279863481228669,0.060266667,1,47991696,75880148,0.387430221834754,52.875,24,1315,0.193916349809886,0.018770175,1,52.875,0,740,0.190540540540541,0.037715,1,52.875,24,1315,0.193916349809886,0.018770175,1,976.2,1,9.6,853,1,5.5,44788700
2019-06-05,"AAPL",46.07,45.6349975,46.2475025,45.285,119046908,35.7272727272727,11,919,0.314472252448313,0.086625,1,44788700,74305008,0.376079481881612,37.7272727272727,11,1172,0.279863481228669,0.060266667,1,37.7272727272727,24,1315,0.193916349809886,0.018770175,1,37.7272727272727,11,1172,0.279863481228669,0.060266667,1,966.4,1,9.8,831.4,1,5.8,37493200
2019-06-06,"AAPL",45.77,46.305,46.3675,45.537225,90092844,64,2,735,0.45578231292517,-0.004642857,1,37493200,52612044,0.416104527723159,35.7272727272727,11,919,0.314472252448313,0.086625,1,35.7272727272727,11,1172,0.279863481228669,0.060266667,1,35.7272727272727,11,919,0.314472252448313,0.086625,1,826.4,1,5.2,817.2,1,5.4,47566380
2019-06-07,"AAPL",46.6274975,47.5374975,47.98,46.4425,122689572,63,1,691,0.419681620839363,0.190227273,1,47566380,75171192,0.387545388302125,64,2,735,0.45578231292517,-0.004642857,1,64,11,919,0.314472252448313,0.086625,1,64,2,735,0.45578231292517,-0.004642857,1,739.6,1,3.2,802.8,1,5.6,43654060
2019-06-10,"AAPL",47.9525,48.145,48.8425,47.905,104853164,22,1,615,0.341463414634146,0.031176923,1,43654060,61229344,0.416215133521029,63,1,691,0.419681620839363,0.190227273,1,63,2,735,0.45578231292517,-0.004642857,1,63,1,691,0.419681620839363,0.190227273,1,674.2,1,1.6,730.9,1,3.3,51509956
2019-06-11,"AAPL",48.715,48.7025,49,48.4000025,107694728,63,1,738,0.463414634146341,-0.2417625,1,51509956,56221572,0.478132603855763,22,1,615,0.341463414634146,0.031176923,1,22,1,691,0.419681620839363,0.190227273,1,22,1,615,0.341463414634146,0.031176923,1,658.2,1,1.2,681.7,1,2.2,32115572
2019-06-12,"AAPL",48.4875,48.5475,48.9925,48.3462475,72913556,43,3,592,0.287162162162162,0.16117,1,32115572,40897184,0.439862481016331,63,1,738,0.463414634146341,-0.2417625,1,63,1,615,0.341463414634146,0.031176923,1,63,1,738,0.463414634146341,-0.2417625,1,639.2,1,1.4,665.6,1,1.1,35069464
2019-06-13,"AAPL",48.675,48.5374975,49.1974975,48.4000025,87552980,50,0,655,0.345038167938931,-0.012357143,1,35069464,51629036,0.404499085912674,43,3,592,0.287162162162162,0.16117,1,43,1,738,0.463414634146341,-0.2417625,1,43,3,592,0.287162162162162,0.16117,1,635.4,1,1.4,663.2,1,1.1,29299308
2019-06-14,"AAPL",47.88625,48.1850025,48.396575,47.575,74967096,31,2,596,0.318791946308725,0.105778571,1,29299308,45746588,0.390418524685214,50,0,655,0.345038167938931,-0.012357143,1,50,3,592,0.287162162162162,0.16117,1,50,0,655,0.345038167938931,-0.012357143,1,623.8,1,1.2,648.3,1,1,21352160
2019-06-17,"AAPL",48.2249975,48.4725,48.7400025,48.0425,58653976,22,1,596,0.273489932885906,-0.3607,1,21352160,37324416,0.363895807417256,31,2,596,0.318791946308725,0.105778571,1,31,0,655,0.345038167938931,-0.012357143,1,31,2,596,0.318791946308725,0.105778571,1,657,1,0.6,632.7,1,0.9,36567652
2019-06-18,"AAPL",49.0125,49.6125,50.0724975,48.8025025,106208016,50,0,680,0.304411764705882,0.066313333,1,36567652,69636364,0.344315152828119,22,1,596,0.273489932885906,-0.3607,1,22,2,596,0.318791946308725,0.105778571,1,22,1,596,0.273489932885906,-0.3607,1,668.2,1,1,615.6,1,0.8,30206984
2019-06-19,"AAPL",49.9199975,49.4675,49.97,49.3275,84490060,50,0,758,0.341688654353562,-0.048588889,1,30206984,54289956,0.35749204645754,50,0,680,0.304411764705882,0.066313333,1,50,1,596,0.273489932885906,-0.3607,1,50,0,680,0.304411764705882,0.066313333,1,657.4,1,0.6,625.1,1,0.8,30282500
2019-06-20,"AAPL",50.0925,49.8650025,50.1525,49.5075,87611952,50.5,2,711,0.345991561181435,0.019772727,1,30282500,55773452,0.351893149703347,50,0,758,0.341688654353562,-0.048588889,1,50,0,680,0.304411764705882,0.066313333,1,50,0,758,0.341688654353562,-0.048588889,1,630,1,0.4,642.8,1,2.3,52052204
2019-06-21,"AAPL",49.7,49.695,50.2125025,49.5374975,191180040,50,0,542,0.319188191881919,0.219078571,1,52052204,139150152,0.272236206127083,50.5,2,711,0.345991561181435,0.019772727,1,50.5,0,758,0.341688654353562,-0.048588889,1,50.5,2,711,0.345991561181435,0.019772727,1,607.4,1,0.4,661.8,1,2.6,24496656
2019-06-24,"AAPL",49.6349975,49.645,50.04,49.5425,74848884,50,0,459,0.261437908496732,-0.08342,1,24496656,48385028,0.336115394918701,50,0,542,0.319188191881919,0.219078571,1,50,2,711,0.345991561181435,0.019772727,1,50,0,542,0.319188191881919,0.219078571,1,593.2,1,1,672.1,1,2.6,24078800
2019-06-25,"AAPL",49.6074975,48.8925025,49.8149975,48.8224975,84254572,50,0,567,0.319223985890653,-0.09534,1,24078800,60202536,0.285695518637721,50,0,459,0.261437908496732,-0.08342,1,50,0,542,0.319188191881919,0.219078571,1,50,0,459,0.261437908496732,-0.08342,1,617.4,1,3.6,664.6,1,2.8,34332580
2019-06-26,"AAPL",49.4425,49.95,50.2475025,49.3375025,104248676,53.6666666666667,3,687,0.385735080058224,0.045063158,1,34332580,69937468,0.329265984417692,50,0,567,0.319223985890653,-0.09534,1,50,0,459,0.261437908496732,-0.08342,1,50,0,567,0.319223985890653,-0.09534,1,666.2,1,4.6,640.9,1,3.1,36417596
2019-06-27,"AAPL",50.0724975,49.9350025,50.3925025,49.8925025,83551628,39.7333333333333,15,832,0.180288461538462,-0.011576471,1,36417596,47181272,0.435623075661742,53.6666666666667,3,687,0.385735080058224,0.045063158,1,53.6666666666667,0,567,0.319223985890653,-0.09534,1,53.6666666666667,3,687,0.385735080058224,0.045063158,1,714.2,1,4.8,611.4,1,2.9,40401072
2019-06-28,"AAPL",49.6699975,49.48,49.87375,49.2625,124363668,40.8,5,786,0.188295165394402,0.122128571,1,40401072,84041496,0.324656366782788,39.7333333333333,15,832,0.180288461538462,-0.011576471,1,39.7333333333333,3,687,0.385735080058224,0.045063158,1,39.7333333333333,15,832,0.180288461538462,-0.011576471,1,721.8,1,5.2,640.1,1,3.8,41646976
2019-07-01,"AAPL",50.7925,50.3875,51.1225025,50.1624975,109205096,63,1,699,0.313304721030043,-0.029041667,1,41646976,67619980,0.381148862607649,40.8,5,786,0.188295165394402,0.122128571,1,40.8,15,832,0.180288461538462,-0.011576471,1,40.8,5,786,0.188295165394402,0.122128571,1,688.6,1,5.2,672,1,4.9,26272292
2019-07-02,"AAPL",50.3525,50.6825,50.7830725,50.34,67738072,22,2,605,0.282644628099174,-0.084914286,1,26272292,41468576,0.387835183924717,63,1,699,0.313304721030043,-0.029041667,1,63,5,786,0.188295165394402,0.122128571,1,63,1,699,0.313304721030043,-0.029041667,1,605.4,1,2.2,674.5,1,5,15866152
2019-07-03,"AAPL",50.82,51.1025,51.11,50.6725225,45438980,61,3,521,0.27447216890595,-0.009644444,1,15866152,29582028,0.349104232556727,22,2,605,0.282644628099174,-0.084914286,1,22,1,699,0.313304721030043,-0.029041667,1,22,2,605,0.282644628099174,-0.084914286,1,614,1,3,665.4,1,4.8,23804652
2019-07-05,"AAPL",50.8375025,51.0575,51.27,50.7249975,69027672,50,0,416,0.276442307692308,-0.069741667,1,23804652,45257420,0.344684880001863,61,3,521,0.27447216890595,-0.009644444,1,61,2,605,0.282644628099174,-0.084914286,1,61,3,521,0.27447216890595,-0.009644444,1,629.8,1,5,633.9,1,3.3,41625060
2019-07-08,"AAPL",50.2025,50.005,50.3499975,49.6025,101333772,38.2222222222222,9,829,0.0651387213510253,0.046057692,1,41625060,59729452,0.410687784674056,50,0,416,0.276442307692308,-0.069741667,1,50,3,521,0.27447216890595,-0.009644444,1,50,0,416,0.276442307692308,-0.069741667,1,627.2,1,4.8,603.5,1,2.9,32093528
2019-07-09,"AAPL",49.8,50.3100025,50.3774975,49.7025,82279660,70.3636363636364,11,778,0.329048843187661,0.022710526,1,32093528,50218532,0.389900677980845,38.2222222222222,9,829,0.0651387213510253,0.046057692,1,38.2222222222222,0,416,0.276442307692308,-0.069741667,1,38.2222222222222,9,829,0.0651387213510253,0.046057692,1,642.2,1,4.4,592,1,3,26055616
2019-07-10,"AAPL",50.4625025,50.8075,50.9325,50.39,71571024,63,1,592,0.282094594594595,0.033583333,1,26055616,45532936,0.363963444881522,70.3636363636364,11,778,0.329048843187661,0.022710526,1,70.3636363636364,9,829,0.0651387213510253,0.046057692,1,70.3636363636364,11,778,0.329048843187661,0.022710526,1,662.4,1,4.4,583.7,1,3,33995004
2019-07-11,"AAPL",50.8275,50.4375,51.0975,50.4275025,80709568,48,1,596,0.290268456375839,-0.010388889,1,33995004,46772364,0.420900232876228,63,1,592,0.282094594594595,0.033583333,1,63,11,778,0.329048843187661,0.022710526,1,63,1,592,0.282094594594595,0.033583333,1,593,1,2.8,599.8,1,3.3,25355084
2019-07-12,"AAPL",50.6125,50.825,51,50.55,70347252,50,0,517,0.290135396518375,0.186742857,1,25355084,45025764,0.360255449039205,48,1,596,0.290268456375839,-0.010388889,1,48,1,592,0.282094594594595,0.033583333,1,48,1,596,0.290268456375839,-0.010388889,1,554.2,1,1,598.5,1,3.6,26752796
2019-07-15,"AAPL",51.0225,51.3025025,51.4675,51,67712484,69,1,482,0.203319502074689,-0.1406,1,26752796,41036884,0.394644081518013,50,0,517,0.290135396518375,0.186742857,1,50,1,596,0.290268456375839,-0.010388889,1,50,0,517,0.290135396518375,0.186742857,1,540.2,1,1.2,577.9,1,5,28040940
2019-07-16,"AAPL",51.1475,51.125,51.5275,50.875,67429596,56,2,584,0.344178082191781,0,1,28040940,39426324,0.415622901204353,69,1,482,0.203319502074689,-0.1406,1,69,0,517,0.290135396518375,0.186742857,1,69,1,482,0.203319502074689,-0.1406,1,557.4,1,2.2,581.2,1,4.8,21752040
2019-07-17,"AAPL",51.0125,50.8375025,51.2728775,50.8175,56386712,70.5,2,522,0.235632183908046,0.0434375,1,21752040,34677760,0.385470797344665,56,2,584,0.344178082191781,0,1,56,1,482,0.203319502074689,-0.1406,1,56,2,584,0.344178082191781,0,1,534.6,1,2.8,579.3,1,4.9,31223720
2019-07-18,"AAPL",51,51.415,51.47,50.925,74299244,72.1666666666667,6,682,0.350439882697947,0.388172727,1,31223720,43104924,0.420076545456688,70.5,2,522,0.235632183908046,0.0434375,1,70.5,2,584,0.344178082191781,0,1,70.5,2,522,0.235632183908046,0.0434375,1,562.8,1,7.2,589,1,5.9,27957352
2019-07-19,"AAPL",51.4474975,50.6475,51.625,50.59,83670880,65.6666666666667,3,403,0.307692307692308,0.073421429,1,27957352,55759876,0.333949805409228,72.1666666666667,6,682,0.350439882697947,0.388172727,1,72.1666666666667,2,522,0.235632183908046,0.0434375,1,72.1666666666667,6,682,0.350439882697947,0.388172727,1,608.2,1,8.6,600.5,1,6.4,32237088
2019-07-22,"AAPL",50.9124975,51.805,51.8075,50.9025,88865416,54.1304347826087,23,623,0.417335473515249,-0.06468,1,32237088,56874640,0.361760328561915,65.6666666666667,3,403,0.307692307692308,0.073421429,1,65.6666666666667,6,682,0.350439882697947,0.388172727,1,65.6666666666667,3,403,0.307692307692308,0.073421429,1,618.4,1,8.6,636.1,1,6.7,28164536
