Date,Ticker,OTC_Short,OTC_Total,DPI
2/16/2017,NFLX,725019,1244279,0.582682019
2/15/2017,NFLX,1295526,2221978,0.583050777
2/14/2017,NFLX,1809446,3449616,0.524535485
2/13/2017,NFLX,1059380,2268045,0.467089498
2/10/2017,NFLX,930061,3079577,0.302009334
2/9/2017,NFLX,1043511,1963147,0.531550108
2/8/2017,NFLX,1702399,3264011,0.521566563
2/7/2017,NFLX,2017664,4118982,0.489845306
2/6/2017,NFLX,791449,1474434,0.536781572
2/3/2017,NFLX,580915,1399972,0.414947585
2/2/2017,NFLX,720731,1460899,0.493347589
2/1/2017,NFLX,1371196,2794654,0.490649648
1/31/2017,NFLX,880415,1749821,0.50314575
1/30/2017,NFLX,2244982,4015609,0.559063893
1/27/2017,NFLX,2303905,3740052,0.616008815
1/26/2017,NFLX,1440319,2698558,0.533736536
1/25/2017,NFLX,1576243,3008423,0.523943275
1/24/2017,NFLX,2068945,3673696,0.563178064
1/23/2017,NFLX,1760400,3343359,0.526536337
1/20/2017,NFLX,1397982,4179156,0.334512997
1/19/2017,NFLX,3433837,10426378,0.329341311
1/18/2017,NFLX,2245327,5696640,0.394149358
1/17/2017,NFLX,2017996,5055458,0.399171747
1/13/2017,NFLX,1746123,5382918,0.32438224
1/12/2017,NFLX,865660,2522618,0.343159369
1/11/2017,NFLX,1053713,2628329,0.400906051
1/10/2017,NFLX,1171107,2569849,0.455710433
1/9/2017,NFLX,1308341,2493752,0.524647599
1/6/2017,NFLX,3239517,5773482,0.561102815
1/5/2017,NFLX,2524782,4651448,0.542794846
1/4/2017,NFLX,1956585,3512366,0.557056127
1/3/2017,NFLX,1897776,4114071,0.461289074
12/30/2016,NFLX,733763,1663194,0.441177037
12/29/2016,NFLX,599844,1340689,0.447414725
12/28/2016,NFLX,939060,1917177,0.48981393
12/27/2016,NFLX,854781,2549545,0.335268058
12/23/2016,NFLX,351015,842014,0.416875491
12/22/2016,NFLX,734127,1502886,0.488478168
12/21/2016,NFLX,1121311,3011752,0.372311864
12/20/2016,NFLX,673779,1780848,0.378347282
12/19/2016,NFLX,942839,2186739,0.431162109
12/16/2016,NFLX,983510,2110016,0.466114949
12/15/2016,NFLX,1874790,3354549,0.558879897
12/14/2016,NFLX,1344874,2429361,0.553591665
12/13/2016,NFLX,951034,2286779,0.415883651
12/12/2016,NFLX,767948,1657213,0.463397282
12/9/2016,NFLX,1215810,2098781,0.579293409
12/8/2016,NFLX,1959867,4453699,0.440053762
12/7/2016,NFLX,2100812,3682191,0.570533142
12/6/2016,NFLX,2138578,5249914,0.407354863
12/5/2016,NFLX,1215582,3173117,0.383087671
12/2/2016,NFLX,1378124,3631560,0.3794854
12/1/2016,NFLX,1559169,3571521,0.436556022
11/30/2016,NFLX,1333430,3204067,0.416167952
11/29/2016,NFLX,1231939,2912146,0.423034765
11/28/2016,NFLX,663135,1706309,0.388637111
11/25/2016,NFLX,237672,649003,0.366210942
11/23/2016,NFLX,738479,1862116,0.396580557
11/22/2016,NFLX,1346922,3194588,0.4216262
11/21/2016,NFLX,1089503,3236927,0.336585595
11/18/2016,NFLX,1040633,2738220,0.380039953
11/17/2016,NFLX,902046,2377686,0.379379784
11/16/2016,NFLX,907728,2480050,0.366011976
11/15/2016,NFLX,871376,3142006,0.277331106
11/14/2016,NFLX,1172894,3887262,0.30172754
11/11/2016,NFLX,1863266,4995655,0.372977317
11/10/2016,NFLX,2954419,8405828,0.351472693
11/9/2016,NFLX,944219,2824625,0.334281188
11/8/2016,NFLX,1057867,2071436,0.510692582
11/7/2016,NFLX,1134889,2287950,0.496028759
11/4/2016,NFLX,954098,1968715,0.484629822
11/3/2016,NFLX,748149,1815617,0.412063227
11/2/2016,NFLX,832248,1772277,0.469592507
11/1/2016,NFLX,1559619,2973071,0.524581821
10/31/2016,NFLX,1427207,2757236,0.517622358
10/28/2016,NFLX,1529201,2741282,0.55784155
10/27/2016,NFLX,1693675,2863269,0.591517947
10/26/2016,NFLX,1952303,3507263,0.556645738
10/25/2016,NFLX,1842733,3567842,0.516483914
10/24/2016,NFLX,5136582,8723962,0.588790048
10/21/2016,NFLX,5451219,9582301,0.568884133
10/20/2016,NFLX,4232802,6630551,0.63837862
10/19/2016,NFLX,6080777,10374332,0.586136727
10/18/2016,NFLX,9356717,17518990,0.534089979
10/17/2016,NFLX,4093862,8363481,0.489492593
10/14/2016,NFLX,2255880,3913429,0.576445874
10/13/2016,NFLX,1503161,3391240,0.443248192
10/12/2016,NFLX,1600317,2780780,0.575492128
10/11/2016,NFLX,2112258,3651428,0.578474504
10/10/2016,NFLX,1645993,2840940,0.579383232
10/7/2016,NFLX,2298420,3476166,0.661193971
10/6/2016,NFLX,1707156,2893477,0.590001579
10/5/2016,NFLX,3663017,5871078,0.623908761
10/4/2016,NFLX,3377306,5990842,0.563744796
10/3/2016,NFLX,3702632,6598521,0.561130593
9/30/2016,NFLX,2251409,3753242,0.599857137
9/29/2016,NFLX,1188993,2419095,0.491503227
9/28/2016,NFLX,1825434,3210454,0.568590611
9/27/2016,NFLX,2259893,3780477,0.597779857
9/26/2016,NFLX,1502311,2719732,0.552374646
9/23/2016,NFLX,1013073,2573858,0.393600968
9/22/2016,NFLX,2299409,4966527,0.462981274
9/21/2016,NFLX,5079523,8429793,0.60256794
9/20/2016,NFLX,1106993,2073050,0.533992427
9/19/2016,NFLX,2063649,3523050,0.585756376
9/16/2016,NFLX,1712458,2861591,0.598428636
9/15/2016,NFLX,923942,2093336,0.441373005
9/14/2016,NFLX,1210734,3034683,0.398965559
9/13/2016,NFLX,2542284,4495950,0.565460915
9/12/2016,NFLX,1092605,2641711,0.413597475
9/9/2016,NFLX,1292214,2830104,0.456595941
9/8/2016,NFLX,908370,1713485,0.530130115
9/7/2016,NFLX,1489097,2650236,0.561873358
9/6/2016,NFLX,1542570,3479069,0.44338586
9/2/2016,NFLX,809734,1889032,0.428650229
9/1/2016,NFLX,627300,1689222,0.371354387
8/31/2016,NFLX,768377,1859205,0.413282559
8/30/2016,NFLX,1209607,2743538,0.44089311
8/29/2016,NFLX,1955678,3850571,0.507892985
8/26/2016,NFLX,838471,2759034,0.303900206
8/25/2016,NFLX,1391556,4536195,0.306767236
8/24/2016,NFLX,697046,2202382,0.316496412
8/23/2016,NFLX,522841,2285096,0.228804829
8/22/2016,NFLX,629692,2651629,0.237473644
8/19/2016,NFLX,1022891,3087939,0.331253629
8/18/2016,NFLX,1171964,2986730,0.39239034
8/17/2016,NFLX,1363610,3806802,0.358203553
8/16/2016,NFLX,1072862,2551038,0.420559004
8/15/2016,NFLX,1269907,3391186,0.374472825
8/12/2016,NFLX,1359258,3053907,0.44508821
8/11/2016,NFLX,1122748,3367441,0.33341282
8/10/2016,NFLX,1566413,2808517,0.557736699
8/9/2016,NFLX,1643682,4145747,0.396474266
8/8/2016,NFLX,2097549,4471856,0.469055578
8/4/2016,NFLX,1493976,2680126,0.557427524
8/3/2016,NFLX,1677399,3085605,0.543620781
8/2/2016,NFLX,2583769,4612281,0.560193319
8/1/2016,NFLX,2506540,5187955,0.483146057
7/29/2016,NFLX,1204175,2508784,0.47998353
7/28/2016,NFLX,1529740,2721981,0.561995106
7/27/2016,NFLX,2111875,3901463,0.541303352
7/26/2016,NFLX,4187182,8829000,0.474253256
7/25/2016,NFLX,1893679,6300031,0.300582489
7/22/2016,NFLX,1843248,5450647,0.338170496
7/21/2016,NFLX,3121794,7428128,0.420266587
7/20/2016,NFLX,4829873,12202828,0.395799482
7/19/2016,NFLX,11942679,23677161,0.504396579
7/18/2016,NFLX,3186618,7606296,0.418944779
7/15/2016,NFLX,2117198,3774921,0.56085889
7/14/2016,NFLX,1805944,3374596,0.535158579
7/13/2016,NFLX,2114388,3799522,0.556487895
7/12/2016,NFLX,2665274,5431045,0.490747913
7/11/2016,NFLX,3353744,6812977,0.49225823
7/8/2016,NFLX,1926662,3753797,0.513256844
7/7/2016,NFLX,3445671,5305688,0.649429631
7/6/2016,NFLX,4233648,8320049,0.508848926
7/5/2016,NFLX,7398948,13307431,0.55600123
7/1/2016,NFLX,4215941,7819909,0.539129164
6/30/2016,NFLX,2325300,4204967,0.552988882
6/29/2016,NFLX,2451151,5314321,0.461235029
6/28/2016,NFLX,1723045,4923157,0.349987823
6/27/2016,NFLX,2450267,6138965,0.399133567
6/24/2016,NFLX,1705797,4408082,0.386970342
6/23/2016,NFLX,2169896,5361684,0.404704194
6/22/2016,NFLX,1218428,3976547,0.30640352
6/21/2016,NFLX,2974606,7008066,0.424454621
6/20/2016,NFLX,1931438,3790128,0.509597037
6/17/2016,NFLX,1457170,2661798,0.547438235
6/16/2016,NFLX,1842657,3241136,0.568521963
6/15/2016,NFLX,1498709,3050531,0.491294466
6/14/2016,NFLX,2231838,4154631,0.537192834
6/13/2016,NFLX,3050226,6342090,0.480949655
6/10/2016,NFLX,3569007,6073638,0.587622608
6/9/2016,NFLX,2293762,4805900,0.477280426
6/8/2016,NFLX,2618031,4748678,0.551317862
6/7/2016,NFLX,1609689,3284578,0.490074829
6/6/2016,NFLX,1559980,3058308,0.51007943
6/3/2016,NFLX,2208024,4125677,0.535190709
6/2/2016,NFLX,1201918,3569369,0.336731226
6/1/2016,NFLX,1419078,3946624,0.35956757
5/31/2016,NFLX,1639635,3401342,0.482055318
5/27/2016,NFLX,2068369,4231923,0.488753931
5/26/2016,NFLX,5080503,8732284,0.58180689
5/25/2016,NFLX,3645793,7178204,0.507897658
5/24/2016,NFLX,4271930,9342225,0.457271153
5/23/2016,NFLX,3225974,6198705,0.520427089
5/20/2016,NFLX,3295395,6938338,0.474954521
5/19/2016,NFLX,3115884,5965922,0.522280379
5/18/2016,NFLX,3526003,6516786,0.541064721
5/17/2016,NFLX,3218131,6189754,0.519912585
5/16/2016,NFLX,3148953,5889136,0.534705431
5/13/2016,NFLX,2779848,5789636,0.480142102
5/12/2016,NFLX,4761794,9885230,0.481707962
5/11/2016,NFLX,3192296,5627428,0.567274428
5/10/2016,NFLX,2494857,5353753,0.466001513
5/9/2016,NFLX,2523457,4776069,0.528354385
5/6/2016,NFLX,2224741,4829237,0.460681677
5/5/2016,NFLX,2294796,4990080,0.459871585
5/4/2016,NFLX,1826235,3632986,0.502681541
5/3/2016,NFLX,2968533,5260330,0.564324482
5/2/2016,NFLX,2813980,5665592,0.4966789
4/29/2016,NFLX,2515649,6608125,0.380690287
4/28/2016,NFLX,2116338,5196269,0.407280301
4/27/2016,NFLX,2307637,5518451,0.418167526
4/26/2016,NFLX,3883404,7792724,0.498337167
4/25/2016,NFLX,3877127,7262985,0.533820048
4/22/2016,NFLX,4016184,8211841,0.489072304
4/21/2016,NFLX,4836561,9792102,0.493924696
4/20/2016,NFLX,5601950,12663337,0.442375497
4/19/2016,NFLX,12580164,27661538,0.454789029
4/18/2016,NFLX,6174447,11646683,0.530146395
4/15/2016,NFLX,3173100,5973073,0.53123409
4/14/2016,NFLX,2777139,5025220,0.552640282
4/13/2016,NFLX,4169492,8247888,0.505522383
4/12/2016,NFLX,2975897,5641462,0.527504572
4/11/2016,NFLX,1885824,3414918,0.552231122
4/8/2016,NFLX,2193879,3696080,0.593569133
4/7/2016,NFLX,2803038,5143600,0.544956451
4/6/2016,NFLX,2131832,4096209,0.520440241
4/5/2016,NFLX,2305665,4412806,0.522494078
4/4/2016,NFLX,2706117,4975747,0.543861454
4/1/2016,NFLX,2888483,6437447,0.448700083
3/31/2016,NFLX,2802475,4776012,0.586781398
3/30/2016,NFLX,3799298,7279627,0.521908334
3/29/2016,NFLX,3349318,7562376,0.442892287
3/28/2016,NFLX,2561707,5736016,0.446600393
3/24/2016,NFLX,2874529,4923091,0.583887034
3/23/2016,NFLX,1932906,3745089,0.516117508
3/22/2016,NFLX,2247906,4105873,0.547485517
3/21/2016,NFLX,2283282,4445916,0.513568408
3/18/2016,NFLX,3385861,6194615,0.546581345
3/17/2016,NFLX,2906349,6098871,0.476538855
3/16/2016,NFLX,2622953,5526543,0.474610077
3/15/2016,NFLX,2184204,4020688,0.543241356
3/14/2016,NFLX,2487385,5215522,0.476919664
3/11/2016,NFLX,4378386,7293890,0.600281331
3/10/2016,NFLX,5448682,8070533,0.675132857
3/9/2016,NFLX,3288019,5699251,0.576921248
3/8/2016,NFLX,4002965,6495154,0.616300245
3/7/2016,NFLX,6928793,11690842,0.592668432
3/4/2016,NFLX,4920803,11194330,0.439579948
3/3/2016,NFLX,3576611,6961206,0.513791863
3/2/2016,NFLX,4116467,8557577,0.481031839
3/1/2016,NFLX,3478370,7651508,0.454599276
2/29/2016,NFLX,3104130,5822593,0.533118149
2/26/2016,NFLX,4142187,8219334,0.503956525
2/25/2016,NFLX,4357387,8667629,0.502719602
2/24/2016,NFLX,4284339,7620365,0.562222282
2/23/2016,NFLX,2900329,5485363,0.528739666
2/22/2016,NFLX,3695760,8039321,0.459710466
2/19/2016,NFLX,4235856,6976466,0.60716357
2/18/2016,NFLX,4870830,8436625,0.577343428
2/17/2016,NFLX,4469090,8535618,0.523581304
2/16/2016,NFLX,4759297,7566687,0.628980292
2/12/2016,NFLX,5534076,9602250,0.576331172
2/11/2016,NFLX,5328946,9928794,0.536716342
2/10/2016,NFLX,6544291,11125081,0.588246593
2/9/2016,NFLX,7477461,12487849,0.598778941
2/8/2016,NFLX,6725883,12204807,0.551084749
2/5/2016,NFLX,6431809,12404347,0.518512502
2/4/2016,NFLX,5040028,8955024,0.562815689
2/3/2016,NFLX,7354967,13590103,0.54120024
2/2/2016,NFLX,6798054,10823952,0.628056555
2/1/2016,NFLX,4806257,9607379,0.500267243
1/29/2016,NFLX,5142826,9166709,0.561032973
1/28/2016,NFLX,6125697,11216436,0.546135778
1/27/2016,NFLX,6354550,11322989,0.561207822
1/26/2016,NFLX,5779973,10970986,0.526841708
1/25/2016,NFLX,4655754,9242335,0.503742182
1/22/2016,NFLX,6586062,13286915,0.495680299
1/21/2016,NFLX,9659721,16110356,0.599596992
1/20/2016,NFLX,15726610,25756104,0.610597395
1/19/2016,NFLX,7464687,14411517,0.517966776
1/15/2016,NFLX,4340067,8695946,0.499090841
1/14/2016,NFLX,6334364,11133659,0.568938208
1/13/2016,NFLX,7449601,11709781,0.636186193
1/12/2016,NFLX,4369624,7450199,0.586511045
1/11/2016,NFLX,5837020,11345703,0.514469663
1/8/2016,NFLX,5981494,9261500,0.645845058
1/7/2016,NFLX,11590474,18481361,0.627143964
1/6/2016,NFLX,8950384,16563450,0.540369549
1/5/2016,NFLX,3276634,8085182,0.405264099
1/4/2016,NFLX,4693996,9721860,0.482829006
12/31/2015,NFLX,2477434,4228298,0.585917549
12/30/2015,NFLX,2497763,4060308,0.615165894
12/29/2015,NFLX,1812975,4006795,0.452475108
12/28/2015,NFLX,2004691,4566646,0.438985417
12/24/2015,NFLX,801809,1600066,0.501109954
12/23/2015,NFLX,2563396,4760508,0.538471104
12/22/2015,NFLX,2547442,4790985,0.531715712
12/21/2015,NFLX,2867980,5779484,0.496234612
12/18/2015,NFLX,4170570,7001883,0.595635488
12/17/2015,NFLX,5012038,9099466,0.550805729
12/16/2015,NFLX,3812597,6333702,0.60195396
12/15/2015,NFLX,3281577,5524111,0.594046173
12/14/2015,NFLX,5444949,9487514,0.573906821
12/11/2015,NFLX,3493286,7427382,0.470325345
12/10/2015,NFLX,3192431,6810252,0.46876841
12/9/2015,NFLX,4046198,8922305,0.453492455
12/8/2015,NFLX,3500882,9519987,0.367740208
12/7/2015,NFLX,5665994,10880940,0.520726518
12/4/2015,NFLX,5616571,9462570,0.593556613
12/3/2015,NFLX,5896345,11668030,0.505341947
12/2/2015,NFLX,6052954,11857759,0.510463571
12/1/2015,NFLX,3171344,5820831,0.544826675
11/30/2015,NFLX,3332233,5872657,0.567414886
11/27/2015,NFLX,1999830,3087058,0.647810958
11/25/2015,NFLX,3232553,5252554,0.615424991
11/24/2015,NFLX,5329198,9374470,0.568479925
11/23/2015,NFLX,4509080,7758243,0.581198604
11/20/2015,NFLX,4832242,8471352,0.570421581
11/19/2015,NFLX,5076400,8926988,0.568657648
11/18/2015,NFLX,6347709,10907502,0.581958087
11/17/2015,NFLX,8546078,15239348,0.560790265
11/16/2015,NFLX,4961588,7692580,0.644983608
11/13/2015,NFLX,3845649,7232243,0.531736696
11/12/2015,NFLX,3903546,6943373,0.562197364
11/11/2015,NFLX,2496985,5042757,0.495162666
11/10/2015,NFLX,2817579,4951204,0.569069463
11/9/2015,NFLX,4403470,7192303,0.612247565
11/6/2015,NFLX,3279284,5284638,0.620531435
11/5/2015,NFLX,3901384,6405517,0.609066216
11/4/2015,NFLX,5000127,8478969,0.589709315
11/3/2015,NFLX,3200743,5287073,0.605390355
11/2/2015,NFLX,2818930,5180550,0.544137206
10/30/2015,NFLX,3577277,7162194,0.499466644
10/29/2015,NFLX,2030245,4240145,0.478814993
10/28/2015,NFLX,2777053,5616251,0.494467395
10/27/2015,NFLX,1860256,4342834,0.428350704
10/26/2015,NFLX,2331038,5478829,0.425462813
10/23/2015,NFLX,3177929,6543451,0.485665591
10/22/2015,NFLX,2410379,4818285,0.500256627
10/21/2015,NFLX,3585933,6485399,0.552924038
10/20/2015,NFLX,4796442,8213244,0.583988738
10/19/2015,NFLX,7138876,15055416,0.474173281
10/16/2015,NFLX,4784411,9130913,0.523979475
10/15/2015,NFLX,12233436,21063659,0.580783994
10/14/2015,NFLX,6861577,10447165,0.656788421
10/13/2015,NFLX,4379394,7747387,0.565273685
10/12/2015,NFLX,3066743,5703373,0.537706897
10/9/2015,NFLX,6302573,10862067,0.580236984
10/8/2015,NFLX,11695591,21807474,0.536311129
10/7/2015,NFLX,3262963,5387897,0.605609758
10/6/2015,NFLX,5990258,9892796,0.605517186
10/5/2015,NFLX,6546355,10375398,0.630949772
10/2/2015,NFLX,5502088,10154349,0.541845469
10/1/2015,NFLX,4112909,7675026,0.535882093
9/30/2015,NFLX,3673935,6856691,0.535817496
9/29/2015,NFLX,4064012,6937329,0.585817971
9/28/2015,NFLX,4556017,7438762,0.61246979
9/25/2015,NFLX,5062294,8598360,0.588751111
9/24/2015,NFLX,6085081,9791566,0.62146147
9/23/2015,NFLX,2603305,4783695,0.544203801
9/22/2015,NFLX,4125385,7292969,0.565666055
9/21/2015,NFLX,3687374,8201477,0.449598774
9/18/2015,NFLX,4258064,8773657,0.485323737
9/17/2015,NFLX,6560678,12372071,0.530281309
9/16/2015,NFLX,6789381,12967762,0.523558421
9/15/2015,NFLX,5323314,10636973,0.500453842
9/14/2015,NFLX,3758878,6874088,0.546818429
9/11/2015,NFLX,5195106,8555905,0.607195381
9/10/2015,NFLX,4993091,9998861,0.499365978
9/9/2015,NFLX,9564227,17739187,0.539158136
9/8/2015,NFLX,12314541,24625910,0.500064404
9/4/2015,NFLX,5995784,11860865,0.505509843
9/3/2015,NFLX,6623723,14815370,0.447084548
9/2/2015,NFLX,9846397,19690986,0.500045909
9/1/2015,NFLX,8710672,16465742,0.529017885
8/31/2015,NFLX,4788837,7625276,0.628021464
8/28/2015,NFLX,6337057,9776493,0.648193273
8/27/2015,NFLX,9061960,17426392,0.520013552
8/26/2015,NFLX,7119830,18409086,0.386756301
8/25/2015,NFLX,5102769,17073375,0.298872894
8/24/2015,NFLX,11193282,27314758,0.409788804
8/21/2015,NFLX,3580967,15418252,0.232255057
8/20/2015,NFLX,3668046,13641811,0.268882629
8/19/2015,NFLX,1737164,4009847,0.43322451
8/18/2015,NFLX,1325172,3926884,0.337461458
8/17/2015,NFLX,1221949,4139624,0.295183572
8/14/2015,NFLX,1364719,3687872,0.370055956
8/13/2015,NFLX,2618528,7344619,0.356523327
8/12/2015,NFLX,1933020,5605387,0.344850409
8/11/2015,NFLX,1416675,5164028,0.274335267
8/10/2015,NFLX,1941053,6274103,0.30937538
8/7/2015,NFLX,2878807,8064721,0.356963
8/6/2015,NFLX,5112995,13114497,0.389873512
8/5/2015,NFLX,4932489,13435507,0.367123399
8/4/2015,NFLX,4833400,14630550,0.33036352
8/3/2015,NFLX,1472489,4384218,0.335861264
7/31/2015,NFLX,2700265,7149982,0.377660391
7/30/2015,NFLX,2410768,6465551,0.372863504
7/29/2015,NFLX,754114,2596581,0.290425756
7/28/2015,NFLX,1221416,4921652,0.248171955
7/27/2015,NFLX,1314157,4170237,0.315127653
7/24/2015,NFLX,1383110,3056057,0.452579909
7/23/2015,NFLX,864019,3367241,0.256595533
7/22/2015,NFLX,1982048,4264578,0.464770019
7/21/2015,NFLX,3634457,6544866,0.555314196
7/20/2015,NFLX,4248882,10268583,0.413774909
7/17/2015,NFLX,5945580,11711198,0.50768333
7/16/2015,NFLX,16466710,28058532,0.586869976
7/15/2015,NFLX,3147776,9932029,0.316931817
7/14/2015,NFLX,2815722,8577891,0.328253413
7/13/2015,NFLX,5654082,13984173,0.404320084
7/10/2015,NFLX,3381854,7475132,0.452413951
7/9/2015,NFLX,1891729,5570649,0.339588619
7/8/2015,NFLX,2001706,4928812,0.406123423
7/7/2015,NFLX,2558178,7350840,0.348011656
7/6/2015,NFLX,1935633,4198649,0.461013293
7/2/2015,NFLX,2056614,3829392,0.537060191
7/1/2015,NFLX,2098544,5817280,0.360743165
6/30/2015,NFLX,2466135,6461658,0.381656689
6/29/2015,NFLX,3139542,10187177,0.308185673
6/26/2015,NFLX,2891882,8903720,0.324794805
6/25/2015,NFLX,5571811,16215479,0.343610633
6/24/2015,NFLX,17268377,29534967,0.584675683
6/23/2015,NFLX,1862490,4672283,0.398625255
6/22/2015,NFLX,2191483,6088180,0.359956999
6/19/2015,NFLX,2373658,6221278,0.381538649
6/18/2015,NFLX,1261771,3234217,0.390131831
6/17/2015,NFLX,1007587,3455298,0.291606397
6/16/2015,NFLX,3180394,6256691,0.508318854
6/15/2015,NFLX,2826173,7215894,0.39165944
6/12/2015,NFLX,1228332,3193778,0.38460156
6/11/2015,NFLX,3709622,11907287,0.311542167
6/10/2015,NFLX,11543945,25015886,0.461464567
6/9/2015,NFLX,3744720,8925231,0.419565611
6/8/2015,NFLX,1590757,3664157,0.434139967
6/5/2015,NFLX,2014866,3745861,0.537891289
6/4/2015,NFLX,2234960,3746057,0.596616656
6/3/2015,NFLX,1028475,2245117,0.458094166
6/2/2015,NFLX,1242745,2767905,0.448983979
6/1/2015,NFLX,1352757,3485685,0.388089285
5/29/2015,NFLX,2652944,4834739,0.548725381
5/28/2015,NFLX,1165241,2569735,0.453447924
5/27/2015,NFLX,1639729,3482073,0.47090598
5/26/2015,NFLX,1043322,2919301,0.357387608
5/22/2015,NFLX,1073086,2536478,0.423061426
5/21/2015,NFLX,1850450,4795217,0.385894945
5/20/2015,NFLX,1539111,3880079,0.396670016
5/19/2015,NFLX,2851814,6528207,0.43684491
5/18/2015,NFLX,2489151,5752880,0.43267911
5/15/2015,NFLX,7191989,14236488,0.505179999
5/14/2015,NFLX,1249087,3046876,0.409956624
5/13/2015,NFLX,1312136,3670156,0.357515048
5/12/2015,NFLX,1505154,3986640,0.377549515
5/11/2015,NFLX,4309641,9547916,0.451369807
5/8/2015,NFLX,1864142,3817030,0.488374993
5/7/2015,NFLX,1157058,2384921,0.485155693
5/6/2015,NFLX,1363614,4506383,0.302596118
5/5/2015,NFLX,4624837,10615976,0.435648781
5/4/2015,NFLX,849079,2380189,0.356727554
5/1/2015,NFLX,1087765,2788520,0.390086856
4/30/2015,NFLX,1338008,3194226,0.418883323
4/29/2015,NFLX,1452619,3634848,0.399636794
4/28/2015,NFLX,1490692,3168676,0.470446332
4/27/2015,NFLX,2142875,5782581,0.370574143
4/24/2015,NFLX,1523025,3200883,0.475814018
4/23/2015,NFLX,2088044,4496338,0.464387686
4/22/2015,NFLX,2087127,4490276,0.464810404
4/21/2015,NFLX,3081848,6732411,0.457762903
4/20/2015,NFLX,6323317,12785031,0.494587538
4/17/2015,NFLX,17408321,27365366,0.636144278
4/16/2015,NFLX,22604540,44033059,0.513353842
4/15/2015,NFLX,5457347,10839367,0.503474696
4/14/2015,NFLX,5962229,12495112,0.477164911
4/13/2015,NFLX,11014696,19362763,0.568859723
4/10/2015,NFLX,4876361,7469308,0.652853116
4/9/2015,NFLX,3062612,5228804,0.585719411
4/8/2015,NFLX,4721136,8222200,0.574193768
4/7/2015,NFLX,1683325,3241700,0.519272295
4/6/2015,NFLX,1268372,3616718,0.350696958
4/2/2015,NFLX,739053,4738419,0.155970378
4/1/2015,NFLX,1633254,6616225,0.246855873
3/31/2015,NFLX,1505994,6683201,0.225340222
3/30/2015,NFLX,1289099,6662117,0.193496902
3/27/2015,NFLX,1391579,6862702,0.202774213
3/26/2015,NFLX,1470973,6382306,0.230476727
3/25/2015,NFLX,2193030,9131080,0.240172028
3/24/2015,NFLX,2701944,7271110,0.371599935
3/23/2015,NFLX,876995,2888039,0.303664528
3/20/2015,NFLX,1424745,4412688,0.322874629
3/19/2015,NFLX,1136079,4204228,0.270222976
3/18/2015,NFLX,1528086,6537622,0.233737283
3/17/2015,NFLX,2658089,8017814,0.331522906
3/16/2015,NFLX,2993872,11126745,0.269069885
3/13/2015,NFLX,1617014,2911293,0.555428121
3/12/2015,NFLX,1977003,5815439,0.339957654
3/11/2015,NFLX,2144296,7456512,0.2875736
3/10/2015,NFLX,2467185,6130852,0.40242123
3/9/2015,NFLX,2626274,6335217,0.414551546
3/6/2015,NFLX,1746584,4059909,0.430202746
3/5/2015,NFLX,2891861,4475394,0.64616903
3/4/2015,NFLX,3121237,6242257,0.500017382
3/3/2015,NFLX,927605,2379594,0.389816498
3/2/2015,NFLX,1373197,3033065,0.452742358
2/27/2015,NFLX,1715280,3922268,0.437318409
2/26/2015,NFLX,1926883,4287003,0.449470877
2/25/2015,NFLX,1022168,2104641,0.485673329
2/24/2015,NFLX,1158458,2121532,0.546047856
2/23/2015,NFLX,1382283,3098816,0.446068111
2/20/2015,NFLX,1764378,2675743,0.659397409
2/19/2015,NFLX,2148447,3947265,0.5442875
2/18/2015,NFLX,2564548,3977484,0.64476639
2/17/2015,NFLX,2029328,3437777,0.590302396
2/13/2015,NFLX,2511810,4066230,0.617724526
2/12/2015,NFLX,1579018,2650088,0.595836063
2/11/2015,NFLX,3260026,5912963,0.55133543
2/10/2015,NFLX,3527895,5578419,0.632418433
2/9/2015,NFLX,1906709,2961322,0.643870879
2/6/2015,NFLX,1827483,3047681,0.59963067
2/5/2015,NFLX,3097871,5123671,0.604619422
2/4/2015,NFLX,2125172,4074917,0.521525224
2/3/2015,NFLX,2608760,5659017,0.460991724
2/2/2015,NFLX,1877092,3844407,0.488265681
1/30/2015,NFLX,2291968,4329367,0.529400256
1/29/2015,NFLX,3397926,5906446,0.575291131
1/28/2015,NFLX,6033727,10321080,0.58460229
1/27/2015,NFLX,6701079,10845478,0.617868479
1/26/2015,NFLX,5820325,9354478,0.622196664
1/23/2015,NFLX,4730250,10396554,0.454982488
1/22/2015,NFLX,6757737,13966295,0.483860394
1/21/2015,NFLX,14460943,24721291,0.584959054
1/20/2015,NFLX,6124412,10877293,0.563045603
1/16/2015,NFLX,3061436,6644001,0.46078199
1/15/2015,NFLX,1656935,3032869,0.546325938
1/14/2015,NFLX,2713795,6790399,0.399651773
1/13/2015,NFLX,1995875,7900263,0.252633995
1/12/2015,NFLX,2156175,4863306,0.443355816
1/9/2015,NFLX,1367184,2719605,0.502714181
1/8/2015,NFLX,1278298,2886331,0.442879905
1/7/2015,NFLX,1797145,3186778,0.563937934
1/6/2015,NFLX,3442523,5754147,0.598268171
1/5/2015,NFLX,3392578,6070666,0.558847744
1/2/2015,NFLX,1889055,4325573,0.436717864
12/31/2014,NFLX,825489,2014705,0.409731946
12/30/2014,NFLX,1045919,2250472,0.464755394
12/29/2014,NFLX,869792,2300221,0.378134101
12/26/2014,NFLX,1069124,2434488,0.439157638
